Investment choice name,Date,Currency,NAV / unit
MIL Allianz Income and Growth Fund,2017-03-16,USD,1.0650
MIL Allianz Income and Growth Fund,2017-03-17,USD,1.0660
MIL Allianz Income and Growth Fund,2017-03-20,USD,1.0650
MIL Allianz Income and Growth Fund,2017-03-21,USD,1.0620
MIL Allianz Income and Growth Fund,2017-03-22,USD,1.0550
MIL Allianz Income and Growth Fund,2017-03-23,USD,1.0560
MIL Allianz Income and Growth Fund,2017-03-24,USD,1.0570
MIL Allianz Income and Growth Fund,2017-03-27,USD,1.0550
MIL Allianz Income and Growth Fund,2017-03-28,USD,1.0570
MIL Allianz Income and Growth Fund,2017-03-29,USD,1.0620
MIL Allianz Income and Growth Fund,2017-03-30,USD,1.0650
MIL Allianz Income and Growth Fund,2017-03-31,USD,1.0670
MIL Allianz Income and Growth Fund,2017-04-03,USD,1.0670
MIL Allianz Income and Growth Fund,2017-04-05,USD,1.0690
MIL Allianz Income and Growth Fund,2017-04-06,USD,1.0650
MIL Allianz Income and Growth Fund,2017-04-07,USD,1.0650
MIL Allianz Income and Growth Fund,2017-04-10,USD,1.0680
MIL Allianz Income and Growth Fund,2017-04-11,USD,1.0660
MIL Allianz Income and Growth Fund,2017-04-12,USD,1.0660
MIL Allianz Income and Growth Fund,2017-04-13,USD,1.0630
MIL Allianz Income and Growth Fund,2017-04-18,USD,1.0630
MIL Allianz Income and Growth Fund,2017-04-19,USD,1.0650
MIL Allianz Income and Growth Fund,2017-04-20,USD,1.0640
MIL Allianz Income and Growth Fund,2017-04-21,USD,1.0680
MIL Allianz Income and Growth Fund,2017-04-24,USD,1.0700
MIL Allianz Income and Growth Fund,2017-04-25,USD,1.0750
MIL Allianz Income and Growth Fund,2017-04-26,USD,1.0780
MIL Allianz Income and Growth Fund,2017-04-27,USD,1.0780
MIL Allianz Income and Growth Fund,2017-04-28,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-02,USD,1.0800
MIL Allianz Income and Growth Fund,2017-05-04,USD,1.0780
MIL Allianz Income and Growth Fund,2017-05-05,USD,1.0770
MIL Allianz Income and Growth Fund,2017-05-08,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-09,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-10,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-11,USD,1.0780
MIL Allianz Income and Growth Fund,2017-05-12,USD,1.0780
MIL Allianz Income and Growth Fund,2017-05-15,USD,1.0800
MIL Allianz Income and Growth Fund,2017-05-16,USD,1.0820
MIL Allianz Income and Growth Fund,2017-05-17,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-18,USD,1.0700
MIL Allianz Income and Growth Fund,2017-05-19,USD,1.0750
MIL Allianz Income and Growth Fund,2017-05-22,USD,1.0790
MIL Allianz Income and Growth Fund,2017-05-23,USD,1.0810
MIL Allianz Income and Growth Fund,2017-05-24,USD,1.0820
MIL Allianz Income and Growth Fund,2017-05-25,USD,1.0820
MIL Allianz Income and Growth Fund,2017-05-26,USD,1.0850
MIL Allianz Income and Growth Fund,2017-05-29,USD,1.0850
MIL Allianz Income and Growth Fund,2017-05-31,USD,1.0830
MIL Allianz Income and Growth Fund,2017-06-01,USD,1.0840
MIL Allianz Income and Growth Fund,2017-06-02,USD,1.0890
MIL Allianz Income and Growth Fund,2017-06-05,USD,1.0890
MIL Allianz Income and Growth Fund,2017-06-06,USD,1.0900
MIL Allianz Income and Growth Fund,2017-06-07,USD,1.0900
MIL Allianz Income and Growth Fund,2017-06-08,USD,1.0900
MIL Allianz Income and Growth Fund,2017-06-09,USD,1.0930
MIL Allianz Income and Growth Fund,2017-06-12,USD,1.0860
MIL Allianz Income and Growth Fund,2017-06-13,USD,1.0890
MIL Allianz Income and Growth Fund,2017-06-14,USD,1.0910
MIL Allianz Income and Growth Fund,2017-06-15,USD,1.0860
MIL Allianz Income and Growth Fund,2017-06-16,USD,1.0840
MIL Allianz Income and Growth Fund,2017-06-19,USD,1.0860
MIL Allianz Income and Growth Fund,2017-06-20,USD,1.0890
MIL Allianz Income and Growth Fund,2017-06-21,USD,1.0850
MIL Allianz Income and Growth Fund,2017-06-22,USD,1.0860
MIL Allianz Income and Growth Fund,2017-06-23,USD,1.0860
