Investment choice name,Date,Currency,NAV / unit
MIL Schroder Emerging Markets Fund #,2021-10-11,USD,1.3320
MIL Schroder Emerging Markets Fund #,2021-10-12,USD,1.3170
MIL Schroder Emerging Markets Fund #,2021-10-15,USD,1.3440
MIL Schroder Emerging Markets Fund #,2021-10-18,USD,1.3420
MIL Schroder Emerging Markets Fund #,2021-10-19,USD,1.3590
MIL Schroder Emerging Markets Fund #,2021-10-20,USD,1.3670
MIL Schroder Emerging Markets Fund #,2021-10-21,USD,1.3540
MIL Schroder Emerging Markets Fund #,2021-10-22,USD,1.3610
MIL Schroder Emerging Markets Fund #,2021-10-25,USD,1.3640
MIL Schroder Emerging Markets Fund #,2021-10-26,USD,1.3720
MIL Schroder Emerging Markets Fund #,2021-10-27,USD,1.3510
MIL Schroder Emerging Markets Fund #,2021-10-28,USD,1.3460
MIL Schroder Emerging Markets Fund #,2021-10-29,USD,1.3350
MIL Schroder Emerging Markets Fund #,2021-11-01,USD,1.3380
MIL Schroder Emerging Markets Fund #,2021-11-02,USD,1.3330
MIL Schroder Emerging Markets Fund #,2021-11-03,USD,1.3240
MIL Schroder Emerging Markets Fund #,2021-11-04,USD,1.3360
MIL Schroder Emerging Markets Fund #,2021-11-05,USD,1.3360
MIL Schroder Emerging Markets Fund #,2021-11-08,USD,1.3350
MIL Schroder Emerging Markets Fund #,2021-11-09,USD,1.3420
MIL Schroder Emerging Markets Fund #,2021-11-10,USD,1.3380
MIL Schroder Emerging Markets Fund #,2021-11-11,USD,1.3410
MIL Schroder Emerging Markets Fund #,2021-11-12,USD,1.3450
MIL Schroder Emerging Markets Fund #,2021-11-15,USD,1.3530
MIL Schroder Emerging Markets Fund #,2021-11-16,USD,1.3530
MIL Schroder Emerging Markets Fund #,2021-11-17,USD,1.3480
MIL Schroder Emerging Markets Fund #,2021-11-18,USD,1.3340
MIL Schroder Emerging Markets Fund #,2021-11-19,USD,1.3220
MIL Schroder Emerging Markets Fund #,2021-11-22,USD,1.3230
MIL Schroder Emerging Markets Fund #,2021-11-23,USD,1.3050
MIL Schroder Emerging Markets Fund #,2021-11-24,USD,1.2960
MIL Schroder Emerging Markets Fund #,2021-11-25,USD,1.3000
MIL Schroder Emerging Markets Fund #,2021-11-26,USD,1.2660
MIL Schroder Emerging Markets Fund #,2021-11-29,USD,1.2730
MIL Schroder Emerging Markets Fund #,2021-11-30,USD,1.2630
MIL Schroder Emerging Markets Fund #,2021-12-01,USD,1.2820
MIL Schroder Emerging Markets Fund #,2021-12-02,USD,1.2810
MIL Schroder Emerging Markets Fund #,2021-12-03,USD,1.2820
MIL Schroder Emerging Markets Fund #,2021-12-06,USD,1.2590
MIL Schroder Emerging Markets Fund #,2021-12-07,USD,1.2830
MIL Schroder Emerging Markets Fund #,2021-12-08,USD,1.2880
MIL Schroder Emerging Markets Fund #,2021-12-09,USD,1.2900
MIL Schroder Emerging Markets Fund #,2021-12-10,USD,1.2880
MIL Schroder Emerging Markets Fund #,2021-12-13,USD,1.2750
MIL Schroder Emerging Markets Fund #,2021-12-14,USD,1.2590
MIL Schroder Emerging Markets Fund #,2021-12-15,USD,1.2550
MIL Schroder Emerging Markets Fund #,2021-12-16,USD,1.2650
MIL Schroder Emerging Markets Fund #,2021-12-17,USD,1.2480
MIL Schroder Emerging Markets Fund #,2021-12-20,USD,1.2290
MIL Schroder Emerging Markets Fund #,2021-12-21,USD,1.2380
MIL Schroder Emerging Markets Fund #,2021-12-22,USD,1.2480
MIL Schroder Emerging Markets Fund #,2021-12-23,USD,1.2560
MIL Schroder Emerging Markets Fund #,2021-12-24,USD,1.2560
MIL Schroder Emerging Markets Fund #,2021-12-28,USD,1.2670
MIL Schroder Emerging Markets Fund #,2021-12-29,USD,1.2600
MIL Schroder Emerging Markets Fund #,2021-12-30,USD,1.2580
MIL Schroder Emerging Markets Fund #,2021-12-31,USD,1.2720
MIL Schroder Emerging Markets Fund #,2022-01-03,USD,1.2740
MIL Schroder Emerging Markets Fund #,2022-01-04,USD,1.2780
MIL Schroder Emerging Markets Fund #,2022-01-05,USD,1.2700
MIL Schroder Emerging Markets Fund #,2022-01-06,USD,1.2560
MIL Schroder Emerging Markets Fund #,2022-01-07,USD,1.2670
MIL Schroder Emerging Markets Fund #,2022-01-10,USD,1.2730
MIL Schroder Emerging Markets Fund #,2022-01-11,USD,1.2820
MIL Schroder Emerging Markets Fund #,2022-01-12,USD,1.3150
MIL Schroder Emerging Markets Fund #,2022-01-13,USD,1.3140
MIL Schroder Emerging Markets Fund #,2022-01-14,USD,1.2930
MIL Schroder Emerging Markets Fund #,2022-01-17,USD,1.2960
MIL Schroder Emerging Markets Fund #,2022-01-18,USD,1.2760
MIL Schroder Emerging Markets Fund #,2022-01-19,USD,1.2840
MIL Schroder Emerging Markets Fund #,2022-01-20,USD,1.2950
MIL Schroder Emerging Markets Fund #,2022-01-21,USD,1.2850
