Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-08-31,USD,1.1610
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-03,USD,1.1560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-04,USD,1.1470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-05,USD,1.1430
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-06,USD,1.1460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-07,USD,1.1380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-10,USD,1.1390
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-11,USD,1.1320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-12,USD,1.1360
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-13,USD,1.1420
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-14,USD,1.1410
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-17,USD,1.1430
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-18,USD,1.1410
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-19,USD,1.1470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-20,USD,1.1460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-21,USD,1.1540
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-24,USD,1.1470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-26,USD,1.1420
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-27,USD,1.1380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-09-28,USD,1.1340
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-02,USD,1.1280
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-03,USD,1.1250
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-04,USD,1.1190
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-05,USD,1.1090
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-08,USD,1.0970
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-09,USD,1.0900
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-10,USD,1.0790
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-11,USD,1.0590
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-12,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-15,USD,1.0480
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-16,USD,1.0570
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-18,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-19,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-22,USD,1.0380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-23,USD,1.0190
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-24,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-25,USD,1.0030
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-26,USD,1.0000
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-29,USD,1.0160
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-30,USD,1.0030
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-10-31,USD,1.0240
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-01,USD,1.0240
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-02,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-05,USD,1.0420
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-06,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-07,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-08,USD,1.0630
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-09,USD,1.0490
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-12,USD,1.0370
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-13,USD,1.0320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-14,USD,1.0340
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-15,USD,1.0190
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-16,USD,1.0270
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-19,USD,1.0200
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-20,USD,0.9940
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-21,USD,0.9980
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-22,USD,1.0000
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-23,USD,0.9980
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-26,USD,1.0070
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-27,USD,0.9990
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-28,USD,1.0000
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-29,USD,1.0150
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-11-30,USD,1.0110
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-03,USD,1.0250
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-04,USD,1.0170
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-05,USD,0.9940
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-06,USD,0.9760
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-07,USD,0.9920
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-10,USD,0.9650
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-11,USD,0.9710
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-12,USD,0.9750
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-13,USD,0.9720
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-14,USD,0.9610
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-17,USD,0.9450
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-18,USD,0.9460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-19,USD,0.9470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-20,USD,0.9260
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-21,USD,0.9150
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-24,USD,0.9150
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-27,USD,0.9090
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-28,USD,0.9260
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2018-12-31,USD,0.9260
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-02,USD,0.9230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-03,USD,0.9250
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-04,USD,0.9330
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-07,USD,0.9530
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-08,USD,0.9660
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-09,USD,0.9800
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-10,USD,0.9770
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-11,USD,0.9820
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-14,USD,0.9810
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-15,USD,0.9840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-16,USD,0.9930
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-17,USD,0.9920
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-18,USD,1.0030
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-21,USD,1.0070
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-22,USD,1.0000
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-23,USD,1.0020
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-24,USD,1.0020
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-25,USD,1.0130
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-28,USD,1.0080
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-29,USD,1.0140
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-30,USD,1.0120
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-01-31,USD,1.0240
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-01,USD,1.0240
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-04,USD,1.0280
