Investment choice name,Date,Currency,NAV / unit
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-18,USD,0.9800
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-21,USD,0.9800
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-23,USD,0.9790
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-24,USD,0.9810
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-25,USD,0.9810
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-28,USD,0.9800
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-29,USD,0.9800
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-30,USD,0.9740
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-05-31,USD,0.9680
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-01,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-04,USD,0.9650
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-05,USD,0.9630
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-06,USD,0.9610
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-07,USD,0.9620
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-08,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-11,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-12,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-13,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-14,USD,0.9630
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-15,USD,0.9630
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-19,USD,0.9650
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-20,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-21,USD,0.9620
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-22,USD,0.9610
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-25,USD,0.9600
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-26,USD,0.9580
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-27,USD,0.9560
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-28,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-06-29,USD,0.9470
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-03,USD,0.9450
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-04,USD,0.9440
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-05,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-06,USD,0.9330
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-09,USD,0.9310
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-10,USD,0.9320
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-11,USD,0.9300
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-12,USD,0.9290
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-13,USD,0.9280
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-16,USD,0.9310
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-17,USD,0.9320
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-18,USD,0.9320
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-19,USD,0.9350
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-20,USD,0.9380
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-23,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-24,USD,0.9440
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-25,USD,0.9460
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-26,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-27,USD,0.9550
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-30,USD,0.9570
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-07-31,USD,0.9580
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-01,USD,0.9550
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-02,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-03,USD,0.9490
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-06,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-07,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-08,USD,0.9530
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-09,USD,0.9530
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-10,USD,0.9550
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-13,USD,0.9530
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-14,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-15,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-16,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-17,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-20,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-21,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-22,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-23,USD,0.9490
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-24,USD,0.9490
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-27,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-28,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-29,USD,0.9520
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-30,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-08-31,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-03,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-04,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-05,USD,0.9470
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-06,USD,0.9460
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-07,USD,0.9450
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-10,USD,0.9450
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-11,USD,0.9430
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-12,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-13,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-14,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-17,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-18,USD,0.9390
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-19,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-20,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-21,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-24,USD,0.9440
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-26,USD,0.9450
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-27,USD,0.9470
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-09-28,USD,0.9490
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-02,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-03,USD,0.9500
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-04,USD,0.9480
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-05,USD,0.9460
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-08,USD,0.9450
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-09,USD,0.9430
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-10,USD,0.9440
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-11,USD,0.9430
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-12,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-15,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-16,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-18,USD,0.9400
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-19,USD,0.9360
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-22,USD,0.9340
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-23,USD,0.9330
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-24,USD,0.9310
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-25,USD,0.9250
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-26,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-29,USD,0.9250
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-30,USD,0.9190
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-10-31,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-01,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-02,USD,0.9150
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-05,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-06,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-07,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-08,USD,0.9180
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-09,USD,0.9190
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-12,USD,0.9190
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-13,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-14,USD,0.9140
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-15,USD,0.9130
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-16,USD,0.9130
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-19,USD,0.9130
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-20,USD,0.9110
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-21,USD,0.9080
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-22,USD,0.9070
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-23,USD,0.9080
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-26,USD,0.9080
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-27,USD,0.9100
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-28,USD,0.9110
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-29,USD,0.9120
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-11-30,USD,0.9130
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-03,USD,0.9160
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-04,USD,0.9180
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-05,USD,0.9180
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-06,USD,0.9190
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-07,USD,0.9210
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-10,USD,0.9210
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-11,USD,0.9210
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-12,USD,0.9220
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-13,USD,0.9240
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-14,USD,0.9280
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-17,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-18,USD,0.9270
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-19,USD,0.9270
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-20,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-21,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-24,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-27,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-28,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2018-12-31,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-02,USD,0.9240
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-03,USD,0.9230
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-04,USD,0.9220
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-07,USD,0.9260
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-08,USD,0.9280
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-09,USD,0.9310
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-10,USD,0.9330
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-11,USD,0.9340
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-14,USD,0.9360
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-15,USD,0.9370
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-16,USD,0.9390
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-17,USD,0.9410
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-18,USD,0.9410
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-21,USD,0.9420
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-22,USD,0.9430
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-23,USD,0.9440
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-24,USD,0.9470
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-25,USD,0.9510
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-28,USD,0.9550
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-29,USD,0.9540
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-30,USD,0.9540
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-01-31,USD,0.9570
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-01,USD,0.9580
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-04,USD,0.9590
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-08,USD,0.9600
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-11,USD,0.9600
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-12,USD,0.9610
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-13,USD,0.9630
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-14,USD,0.9640
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-15,USD,0.9650
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-18,USD,0.9660
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-19,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-20,USD,0.9680
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-21,USD,0.9680
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-22,USD,0.9680
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-25,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-26,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-27,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-02-28,USD,0.9700
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-01,USD,0.9710
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-04,USD,0.9720
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-05,USD,0.9740
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-06,USD,0.9760
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-07,USD,0.9770
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-08,USD,0.9750
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-11,USD,0.9750
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-12,USD,0.9780
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-13,USD,0.9800
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-14,USD,0.9830
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-15,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-18,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-19,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-20,USD,0.9890
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-21,USD,0.9910
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-22,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-25,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-26,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-27,USD,0.9940
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-28,USD,0.9940
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-03-29,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-01,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-02,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-03,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-04,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-08,USD,0.9910
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-09,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-10,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-11,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-12,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-15,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-16,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-17,USD,0.9900
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-18,USD,0.9910
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-23,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-24,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-25,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-26,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-29,USD,0.9940
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-04-30,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-02,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-03,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-06,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-07,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-08,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-09,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-10,USD,0.9890
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-14,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-15,USD,0.9840
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-16,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-17,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-20,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-21,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-22,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-23,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-24,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-27,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-28,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-29,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-30,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-05-31,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-03,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-04,USD,0.9830
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-05,USD,0.9830
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-06,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-10,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-11,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-12,USD,0.9890
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-13,USD,0.9890
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-14,USD,0.9890
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-17,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-18,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-19,USD,0.9880
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-20,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-21,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-24,USD,0.9910
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-25,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-26,USD,0.9910
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-27,USD,0.9930
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-06-28,USD,0.9960
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-02,USD,1.0010
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-03,USD,1.0010
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-04,USD,1.0010
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-05,USD,1.0010
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-08,USD,1.0020
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-09,USD,1.0020
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-10,USD,1.0000
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-11,USD,0.9990
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-12,USD,0.9990
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-15,USD,0.9990
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-16,USD,0.9920
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-17,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-18,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-19,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-22,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-23,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-24,USD,0.9850
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-25,USD,0.9870
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-26,USD,0.9860
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-29,USD,0.9840
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-30,USD,0.9840
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-07-31,USD,0.9830
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-01,USD,0.9810
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-02,USD,0.9790
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-05,USD,0.9760
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-06,USD,0.9700
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-07,USD,0.9710
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-08,USD,0.9740
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-09,USD,S
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-12,USD,S
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-13,USD,0.9710
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-14,USD,0.9700
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-15,USD,S
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-16,USD,0.9670
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-19,USD,0.9690
MIL Allianz Dynamic Asian High Yield Bond Fund #,2019-08-20,USD,0.9700
