Investment choice name,Date,Currency,NAV / unit
MIL Global Multi-Asset Diversified Income Fund,2019-10-30,USD,1.0140
MIL Global Multi-Asset Diversified Income Fund,2019-10-31,USD,1.0140
MIL Global Multi-Asset Diversified Income Fund,2019-11-01,USD,1.0140
MIL Global Multi-Asset Diversified Income Fund,2019-11-04,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-11-05,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-11-06,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-11-07,USD,1.0200
MIL Global Multi-Asset Diversified Income Fund,2019-11-08,USD,1.0170
MIL Global Multi-Asset Diversified Income Fund,2019-11-11,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-12,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-13,USD,1.0170
MIL Global Multi-Asset Diversified Income Fund,2019-11-14,USD,1.0160
MIL Global Multi-Asset Diversified Income Fund,2019-11-15,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-18,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-11-19,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-20,USD,1.0160
MIL Global Multi-Asset Diversified Income Fund,2019-11-21,USD,1.0140
MIL Global Multi-Asset Diversified Income Fund,2019-11-22,USD,1.0160
MIL Global Multi-Asset Diversified Income Fund,2019-11-25,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-26,USD,1.0180
MIL Global Multi-Asset Diversified Income Fund,2019-11-27,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-11-28,USD,1.0200
MIL Global Multi-Asset Diversified Income Fund,2019-11-29,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-12-02,USD,1.0170
MIL Global Multi-Asset Diversified Income Fund,2019-12-03,USD,1.0100
MIL Global Multi-Asset Diversified Income Fund,2019-12-04,USD,1.0140
MIL Global Multi-Asset Diversified Income Fund,2019-12-05,USD,1.0150
MIL Global Multi-Asset Diversified Income Fund,2019-12-06,USD,1.0190
MIL Global Multi-Asset Diversified Income Fund,2019-12-09,USD,1.0210
MIL Global Multi-Asset Diversified Income Fund,2019-12-10,USD,1.0200
MIL Global Multi-Asset Diversified Income Fund,2019-12-11,USD,1.0220
MIL Global Multi-Asset Diversified Income Fund,2019-12-12,USD,1.0250
MIL Global Multi-Asset Diversified Income Fund,2019-12-13,USD,1.0270
MIL Global Multi-Asset Diversified Income Fund,2019-12-16,USD,1.0310
MIL Global Multi-Asset Diversified Income Fund,2019-12-17,USD,1.0320
MIL Global Multi-Asset Diversified Income Fund,2019-12-18,USD,1.0330
MIL Global Multi-Asset Diversified Income Fund,2019-12-19,USD,1.0340
MIL Global Multi-Asset Diversified Income Fund,2019-12-20,USD,1.0360
MIL Global Multi-Asset Diversified Income Fund,2019-12-23,USD,1.0370
MIL Global Multi-Asset Diversified Income Fund,2019-12-24,USD,1.0360
MIL Global Multi-Asset Diversified Income Fund,2019-12-27,USD,1.0390
MIL Global Multi-Asset Diversified Income Fund,2019-12-30,USD,1.0390
MIL Global Multi-Asset Diversified Income Fund,2019-12-31,USD,1.0380
MIL Global Multi-Asset Diversified Income Fund,2020-01-02,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-01-03,USD,1.0400
MIL Global Multi-Asset Diversified Income Fund,2020-01-06,USD,1.0380
MIL Global Multi-Asset Diversified Income Fund,2020-01-07,USD,1.0380
MIL Global Multi-Asset Diversified Income Fund,2020-01-08,USD,1.0380
MIL Global Multi-Asset Diversified Income Fund,2020-01-09,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-01-10,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-01-13,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-01-14,USD,1.0420
MIL Global Multi-Asset Diversified Income Fund,2020-01-15,USD,1.0440
MIL Global Multi-Asset Diversified Income Fund,2020-01-16,USD,1.0450
MIL Global Multi-Asset Diversified Income Fund,2020-01-17,USD,1.0470
MIL Global Multi-Asset Diversified Income Fund,2020-01-20,USD,1.0470
MIL Global Multi-Asset Diversified Income Fund,2020-01-21,USD,1.0460
MIL Global Multi-Asset Diversified Income Fund,2020-01-22,USD,1.0460
MIL Global Multi-Asset Diversified Income Fund,2020-01-23,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-01-24,USD,1.0430
MIL Global Multi-Asset Diversified Income Fund,2020-01-29,USD,1.0360
MIL Global Multi-Asset Diversified Income Fund,2020-01-30,USD,1.0330
MIL Global Multi-Asset Diversified Income Fund,2020-01-31,USD,1.0320
MIL Global Multi-Asset Diversified Income Fund,2020-02-03,USD,1.0290
MIL Global Multi-Asset Diversified Income Fund,2020-02-04,USD,1.0350
MIL Global Multi-Asset Diversified Income Fund,2020-02-05,USD,1.0390
MIL Global Multi-Asset Diversified Income Fund,2020-02-06,USD,1.0420
MIL Global Multi-Asset Diversified Income Fund,2020-02-07,USD,1.0410
MIL Global Multi-Asset Diversified Income Fund,2020-02-10,USD,1.0400
MIL Global Multi-Asset Diversified Income Fund,2020-02-11,USD,1.0430
MIL Global Multi-Asset Diversified Income Fund,2020-02-12,USD,1.0440
MIL Global Multi-Asset Diversified Income Fund,2020-02-13,USD,1.0420
MIL Global Multi-Asset Diversified Income Fund,2020-02-14,USD,1.0440
MIL Global Multi-Asset Diversified Income Fund,2020-02-17,USD,1.0450
MIL Global Multi-Asset Diversified Income Fund,2020-02-18,USD,1.0430
MIL Global Multi-Asset Diversified Income Fund,2020-02-19,USD,1.0430
MIL Global Multi-Asset Diversified Income Fund,2020-02-20,USD,1.0430
MIL Global Multi-Asset Diversified Income Fund,2020-02-21,USD,1.0400
MIL Global Multi-Asset Diversified Income Fund,2020-02-24,USD,1.0290
MIL Global Multi-Asset Diversified Income Fund,2020-02-25,USD,1.0240
MIL Global Multi-Asset Diversified Income Fund,2020-02-26,USD,1.0120
MIL Global Multi-Asset Diversified Income Fund,2020-02-27,USD,0.9980
MIL Global Multi-Asset Diversified Income Fund,2020-02-28,USD,0.9700
MIL Global Multi-Asset Diversified Income Fund,2020-03-02,USD,0.9760
MIL Global Multi-Asset Diversified Income Fund,2020-03-03,USD,0.9900
MIL Global Multi-Asset Diversified Income Fund,2020-03-04,USD,0.9890
MIL Global Multi-Asset Diversified Income Fund,2020-03-05,USD,0.9920
MIL Global Multi-Asset Diversified Income Fund,2020-03-06,USD,0.9700
MIL Global Multi-Asset Diversified Income Fund,2020-03-09,USD,0.9360
MIL Global Multi-Asset Diversified Income Fund,2020-03-10,USD,0.9210
MIL Global Multi-Asset Diversified Income Fund,2020-03-11,USD,0.9120
MIL Global Multi-Asset Diversified Income Fund,2020-03-12,USD,0.8590
MIL Global Multi-Asset Diversified Income Fund,2020-03-13,USD,0.8310
MIL Global Multi-Asset Diversified Income Fund,2020-03-16,USD,0.8090
MIL Global Multi-Asset Diversified Income Fund,2020-03-17,USD,0.7870
MIL Global Multi-Asset Diversified Income Fund,2020-03-18,USD,0.7690
MIL Global Multi-Asset Diversified Income Fund,2020-03-19,USD,0.7450
MIL Global Multi-Asset Diversified Income Fund,2020-03-20,USD,0.7570
MIL Global Multi-Asset Diversified Income Fund,2020-03-23,USD,0.7270
MIL Global Multi-Asset Diversified Income Fund,2020-03-24,USD,0.7350
MIL Global Multi-Asset Diversified Income Fund,2020-03-25,USD,0.7520
MIL Global Multi-Asset Diversified Income Fund,2020-03-26,USD,0.7780
MIL Global Multi-Asset Diversified Income Fund,2020-03-27,USD,0.7840
MIL Global Multi-Asset Diversified Income Fund,2020-03-30,USD,0.7850
MIL Global Multi-Asset Diversified Income Fund,2020-03-31,USD,0.7930
MIL Global Multi-Asset Diversified Income Fund,2020-04-01,USD,0.7810
MIL Global Multi-Asset Diversified Income Fund,2020-04-02,USD,0.7750
MIL Global Multi-Asset Diversified Income Fund,2020-04-03,USD,0.7790
MIL Global Multi-Asset Diversified Income Fund,2020-04-06,USD,0.7870
MIL Global Multi-Asset Diversified Income Fund,2020-04-07,USD,0.8040
MIL Global Multi-Asset Diversified Income Fund,2020-04-08,USD,0.8010
MIL Global Multi-Asset Diversified Income Fund,2020-04-09,USD,0.8240
MIL Global Multi-Asset Diversified Income Fund,2020-04-14,USD,0.8400
MIL Global Multi-Asset Diversified Income Fund,2020-04-15,USD,0.8320
MIL Global Multi-Asset Diversified Income Fund,2020-04-16,USD,0.8320
MIL Global Multi-Asset Diversified Income Fund,2020-04-17,USD,0.8420
MIL Global Multi-Asset Diversified Income Fund,2020-04-20,USD,0.8400
MIL Global Multi-Asset Diversified Income Fund,2020-04-21,USD,0.8330
MIL Global Multi-Asset Diversified Income Fund,2020-04-22,USD,0.8290
MIL Global Multi-Asset Diversified Income Fund,2020-04-23,USD,0.8320
MIL Global Multi-Asset Diversified Income Fund,2020-04-24,USD,0.8310
MIL Global Multi-Asset Diversified Income Fund,2020-04-27,USD,0.8380
MIL Global Multi-Asset Diversified Income Fund,2020-04-28,USD,0.8440
MIL Global Multi-Asset Diversified Income Fund,2020-04-29,USD,0.8480
MIL Global Multi-Asset Diversified Income Fund,2020-05-04,USD,0.8360
MIL Global Multi-Asset Diversified Income Fund,2020-05-05,USD,0.8440
MIL Global Multi-Asset Diversified Income Fund,2020-05-06,USD,0.8430
MIL Global Multi-Asset Diversified Income Fund,2020-05-07,USD,0.8450
MIL Global Multi-Asset Diversified Income Fund,2020-05-08,USD,0.8500
MIL Global Multi-Asset Diversified Income Fund,2020-05-11,USD,0.8510
MIL Global Multi-Asset Diversified Income Fund,2020-05-12,USD,0.8540
MIL Global Multi-Asset Diversified Income Fund,2020-05-13,USD,0.8480
MIL Global Multi-Asset Diversified Income Fund,2020-05-14,USD,0.8330
MIL Global Multi-Asset Diversified Income Fund,2020-05-15,USD,0.8400
MIL Global Multi-Asset Diversified Income Fund,2020-05-18,USD,0.8540
MIL Global Multi-Asset Diversified Income Fund,2020-05-19,USD,0.8580
MIL Global Multi-Asset Diversified Income Fund,2020-05-20,USD,0.8620
MIL Global Multi-Asset Diversified Income Fund,2020-05-21,USD,0.8620
MIL Global Multi-Asset Diversified Income Fund,2020-05-22,USD,0.8640
MIL Global Multi-Asset Diversified Income Fund,2020-05-25,USD,0.8680
MIL Global Multi-Asset Diversified Income Fund,2020-05-26,USD,0.8750
MIL Global Multi-Asset Diversified Income Fund,2020-05-27,USD,0.8780
MIL Global Multi-Asset Diversified Income Fund,2020-05-28,USD,0.8820
MIL Global Multi-Asset Diversified Income Fund,2020-05-29,USD,0.8820
MIL Global Multi-Asset Diversified Income Fund,2020-06-01,USD,S
MIL Global Multi-Asset Diversified Income Fund,2020-06-02,USD,0.8890
MIL Global Multi-Asset Diversified Income Fund,2020-06-03,USD,0.8970
MIL Global Multi-Asset Diversified Income Fund,2020-06-04,USD,0.9000
MIL Global Multi-Asset Diversified Income Fund,2020-06-05,USD,0.9080
MIL Global Multi-Asset Diversified Income Fund,2020-06-08,USD,0.9140
MIL Global Multi-Asset Diversified Income Fund,2020-06-09,USD,0.9120
MIL Global Multi-Asset Diversified Income Fund,2020-06-10,USD,0.9110
MIL Global Multi-Asset Diversified Income Fund,2020-06-11,USD,0.9000
MIL Global Multi-Asset Diversified Income Fund,2020-06-12,USD,0.8970
MIL Global Multi-Asset Diversified Income Fund,2020-06-15,USD,0.8880
MIL Global Multi-Asset Diversified Income Fund,2020-06-16,USD,0.9060
MIL Global Multi-Asset Diversified Income Fund,2020-06-17,USD,0.9050
MIL Global Multi-Asset Diversified Income Fund,2020-06-18,USD,0.9030
MIL Global Multi-Asset Diversified Income Fund,2020-06-19,USD,0.9060
MIL Global Multi-Asset Diversified Income Fund,2020-06-22,USD,0.9020
MIL Global Multi-Asset Diversified Income Fund,2020-06-23,USD,0.9020
MIL Global Multi-Asset Diversified Income Fund,2020-06-24,USD,0.9000
MIL Global Multi-Asset Diversified Income Fund,2020-06-26,USD,0.8970
MIL Global Multi-Asset Diversified Income Fund,2020-06-29,USD,0.8930
MIL Global Multi-Asset Diversified Income Fund,2020-06-30,USD,0.8940
MIL Global Multi-Asset Diversified Income Fund,2020-07-02,USD,0.9050
MIL Global Multi-Asset Diversified Income Fund,2020-07-03,USD,0.9030
MIL Global Multi-Asset Diversified Income Fund,2020-07-06,USD,0.9080
MIL Global Multi-Asset Diversified Income Fund,2020-07-07,USD,0.9070
MIL Global Multi-Asset Diversified Income Fund,2020-07-08,USD,0.9060
MIL Global Multi-Asset Diversified Income Fund,2020-07-09,USD,0.9060
MIL Global Multi-Asset Diversified Income Fund,2020-07-10,USD,0.9020
MIL Global Multi-Asset Diversified Income Fund,2020-07-13,USD,0.9080
MIL Global Multi-Asset Diversified Income Fund,2020-07-14,USD,0.9060
MIL Global Multi-Asset Diversified Income Fund,2020-07-15,USD,0.9150
MIL Global Multi-Asset Diversified Income Fund,2020-07-16,USD,0.9140
MIL Global Multi-Asset Diversified Income Fund,2020-07-17,USD,0.9160
MIL Global Multi-Asset Diversified Income Fund,2020-07-20,USD,0.9170
MIL Global Multi-Asset Diversified Income Fund,2020-07-21,USD,0.9240
MIL Global Multi-Asset Diversified Income Fund,2020-07-22,USD,0.9240
MIL Global Multi-Asset Diversified Income Fund,2020-07-23,USD,0.9270
MIL Global Multi-Asset Diversified Income Fund,2020-07-24,USD,0.9220
MIL Global Multi-Asset Diversified Income Fund,2020-07-27,USD,0.9250
MIL Global Multi-Asset Diversified Income Fund,2020-07-28,USD,0.9250
MIL Global Multi-Asset Diversified Income Fund,2020-07-29,USD,0.9280
MIL Global Multi-Asset Diversified Income Fund,2020-07-30,USD,0.9250
MIL Global Multi-Asset Diversified Income Fund,2020-07-31,USD,0.9280
MIL Global Multi-Asset Diversified Income Fund,2020-08-03,USD,0.9310
MIL Global Multi-Asset Diversified Income Fund,2020-08-04,USD,0.9320
MIL Global Multi-Asset Diversified Income Fund,2020-08-05,USD,0.9370
MIL Global Multi-Asset Diversified Income Fund,2020-08-06,USD,0.9360
MIL Global Multi-Asset Diversified Income Fund,2020-08-07,USD,0.9360
MIL Global Multi-Asset Diversified Income Fund,2020-08-10,USD,0.9400
MIL Global Multi-Asset Diversified Income Fund,2020-08-11,USD,0.9430
MIL Global Multi-Asset Diversified Income Fund,2020-08-12,USD,0.9440
MIL Global Multi-Asset Diversified Income Fund,2020-08-13,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-08-14,USD,0.9430
MIL Global Multi-Asset Diversified Income Fund,2020-08-17,USD,0.9440
MIL Global Multi-Asset Diversified Income Fund,2020-08-18,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-08-19,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-08-20,USD,0.9420
MIL Global Multi-Asset Diversified Income Fund,2020-08-21,USD,0.9420
MIL Global Multi-Asset Diversified Income Fund,2020-08-24,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-08-25,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-08-26,USD,0.9460
MIL Global Multi-Asset Diversified Income Fund,2020-08-27,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-08-28,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-08-31,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-09-01,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-09-02,USD,0.9520
MIL Global Multi-Asset Diversified Income Fund,2020-09-03,USD,0.9550
MIL Global Multi-Asset Diversified Income Fund,2020-09-04,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-09-07,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-09-08,USD,0.9420
MIL Global Multi-Asset Diversified Income Fund,2020-09-09,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-09-10,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-09-11,USD,0.9430
MIL Global Multi-Asset Diversified Income Fund,2020-09-14,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-09-15,USD,0.9500
MIL Global Multi-Asset Diversified Income Fund,2020-09-16,USD,0.9510
MIL Global Multi-Asset Diversified Income Fund,2020-09-17,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-09-18,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-09-21,USD,0.9370
MIL Global Multi-Asset Diversified Income Fund,2020-09-22,USD,0.9360
MIL Global Multi-Asset Diversified Income Fund,2020-09-23,USD,0.9360
MIL Global Multi-Asset Diversified Income Fund,2020-09-24,USD,0.9250
MIL Global Multi-Asset Diversified Income Fund,2020-09-25,USD,0.9260
MIL Global Multi-Asset Diversified Income Fund,2020-09-28,USD,0.9340
MIL Global Multi-Asset Diversified Income Fund,2020-09-29,USD,0.9350
MIL Global Multi-Asset Diversified Income Fund,2020-09-30,USD,0.9350
MIL Global Multi-Asset Diversified Income Fund,2020-10-05,USD,0.9400
MIL Global Multi-Asset Diversified Income Fund,2020-10-06,USD,0.9440
MIL Global Multi-Asset Diversified Income Fund,2020-10-07,USD,0.9440
MIL Global Multi-Asset Diversified Income Fund,2020-10-08,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-10-09,USD,0.9510
MIL Global Multi-Asset Diversified Income Fund,2020-10-12,USD,0.9520
MIL Global Multi-Asset Diversified Income Fund,2020-10-14,USD,0.9530
MIL Global Multi-Asset Diversified Income Fund,2020-10-15,USD,0.9480
MIL Global Multi-Asset Diversified Income Fund,2020-10-16,USD,0.9500
MIL Global Multi-Asset Diversified Income Fund,2020-10-19,USD,0.9510
MIL Global Multi-Asset Diversified Income Fund,2020-10-20,USD,0.9490
MIL Global Multi-Asset Diversified Income Fund,2020-10-21,USD,0.9490
MIL Global Multi-Asset Diversified Income Fund,2020-10-22,USD,0.9470
MIL Global Multi-Asset Diversified Income Fund,2020-10-23,USD,0.9510
MIL Global Multi-Asset Diversified Income Fund,2020-10-27,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-10-28,USD,0.9320
MIL Global Multi-Asset Diversified Income Fund,2020-10-29,USD,0.9300
MIL Global Multi-Asset Diversified Income Fund,2020-10-30,USD,0.9260
MIL Global Multi-Asset Diversified Income Fund,2020-11-02,USD,0.9330
MIL Global Multi-Asset Diversified Income Fund,2020-11-03,USD,0.9400
MIL Global Multi-Asset Diversified Income Fund,2020-11-04,USD,0.9450
MIL Global Multi-Asset Diversified Income Fund,2020-11-05,USD,0.9530
MIL Global Multi-Asset Diversified Income Fund,2020-11-06,USD,0.9540
MIL Global Multi-Asset Diversified Income Fund,2020-11-09,USD,0.9700
MIL Global Multi-Asset Diversified Income Fund,2020-11-10,USD,0.9690
MIL Global Multi-Asset Diversified Income Fund,2020-11-11,USD,0.9720
MIL Global Multi-Asset Diversified Income Fund,2020-11-12,USD,0.9710
MIL Global Multi-Asset Diversified Income Fund,2020-11-13,USD,0.9710
MIL Global Multi-Asset Diversified Income Fund,2020-11-16,USD,0.9780
MIL Global Multi-Asset Diversified Income Fund,2020-11-17,USD,0.9780
MIL Global Multi-Asset Diversified Income Fund,2020-11-18,USD,0.9810
MIL Global Multi-Asset Diversified Income Fund,2020-11-19,USD,0.9760
MIL Global Multi-Asset Diversified Income Fund,2020-11-20,USD,0.9770
MIL Global Multi-Asset Diversified Income Fund,2020-11-23,USD,0.9790
MIL Global Multi-Asset Diversified Income Fund,2020-11-24,USD,0.9830
MIL Global Multi-Asset Diversified Income Fund,2020-11-25,USD,0.9860
MIL Global Multi-Asset Diversified Income Fund,2020-11-26,USD,0.9870
MIL Global Multi-Asset Diversified Income Fund,2020-11-27,USD,0.9870
MIL Global Multi-Asset Diversified Income Fund,2020-11-30,USD,0.9850
MIL Global Multi-Asset Diversified Income Fund,2020-12-01,USD,0.9880
MIL Global Multi-Asset Diversified Income Fund,2020-12-02,USD,0.9880
MIL Global Multi-Asset Diversified Income Fund,2020-12-03,USD,0.9910
MIL Global Multi-Asset Diversified Income Fund,2020-12-04,USD,0.9940
MIL Global Multi-Asset Diversified Income Fund,2020-12-07,USD,0.9950
MIL Global Multi-Asset Diversified Income Fund,2020-12-08,USD,0.9940
MIL Global Multi-Asset Diversified Income Fund,2020-12-09,USD,0.9960
MIL Global Multi-Asset Diversified Income Fund,2020-12-10,USD,0.9950
MIL Global Multi-Asset Diversified Income Fund,2020-12-11,USD,0.9940
MIL Global Multi-Asset Diversified Income Fund,2020-12-14,USD,0.9980
MIL Global Multi-Asset Diversified Income Fund,2020-12-15,USD,0.9950
MIL Global Multi-Asset Diversified Income Fund,2020-12-16,USD,1.0000
MIL Global Multi-Asset Diversified Income Fund,2020-12-17,USD,1.0010
MIL Global Multi-Asset Diversified Income Fund,2020-12-18,USD,1.0020
MIL Global Multi-Asset Diversified Income Fund,2020-12-21,USD,0.9930
MIL Global Multi-Asset Diversified Income Fund,2020-12-22,USD,0.9950
MIL Global Multi-Asset Diversified Income Fund,2020-12-23,USD,0.9980
MIL Global Multi-Asset Diversified Income Fund,2020-12-24,USD,0.9980
MIL Global Multi-Asset Diversified Income Fund,2020-12-28,USD,1.0020
MIL Global Multi-Asset Diversified Income Fund,2020-12-29,USD,1.0030
MIL Global Multi-Asset Diversified Income Fund,2020-12-30,USD,1.0040
MIL Global Multi-Asset Diversified Income Fund,2020-12-31,USD,1.0030
MIL Global Multi-Asset Diversified Income Fund,2021-01-04,USD,1.0060
MIL Global Multi-Asset Diversified Income Fund,2021-01-05,USD,1.0010
MIL Global Multi-Asset Diversified Income Fund,2021-01-06,USD,1.0050
MIL Global Multi-Asset Diversified Income Fund,2021-01-07,USD,1.0070
MIL Global Multi-Asset Diversified Income Fund,2021-01-08,USD,1.0080
MIL Global Multi-Asset Diversified Income Fund,2021-01-11,USD,1.0060
MIL Global Multi-Asset Diversified Income Fund,2021-01-12,USD,1.0050
MIL Global Multi-Asset Diversified Income Fund,2021-01-13,USD,1.0060
MIL Global Multi-Asset Diversified Income Fund,2021-01-14,USD,1.0070
MIL Global Multi-Asset Diversified Income Fund,2021-01-15,USD,1.0060
MIL Global Multi-Asset Diversified Income Fund,2021-01-18,USD,1.0050
MIL Global Multi-Asset Diversified Income Fund,2021-01-19,USD,1.0070
MIL Global Multi-Asset Diversified Income Fund,2021-01-20,USD,1.0080
MIL Global Multi-Asset Diversified Income Fund,2021-01-21,USD,1.0110
MIL Global Multi-Asset Diversified Income Fund,2021-01-22,USD,1.0080
MIL Global Multi-Asset Diversified Income Fund,2021-01-25,USD,1.0090
