Investment choice name,Date,Currency,NAV / unit
MIL US Small Cap Fund,2015-08-26,USD,0.9080
MIL US Small Cap Fund,2015-08-27,USD,0.9250
MIL US Small Cap Fund,2015-08-28,USD,0.9340
MIL US Small Cap Fund,2015-08-31,USD,0.9360
MIL US Small Cap Fund,2015-09-01,USD,0.9260
MIL US Small Cap Fund,2015-09-02,USD,0.9190
MIL US Small Cap Fund,2015-09-04,USD,0.9200
MIL US Small Cap Fund,2015-09-07,USD,0.9200
MIL US Small Cap Fund,2015-09-08,USD,0.9310
MIL US Small Cap Fund,2015-09-09,USD,0.9400
MIL US Small Cap Fund,2015-09-10,USD,0.9280
MIL US Small Cap Fund,2015-09-11,USD,0.9250
MIL US Small Cap Fund,2015-09-14,USD,0.9320
MIL US Small Cap Fund,2015-09-15,USD,0.9300
MIL US Small Cap Fund,2015-09-16,USD,0.9390
MIL US Small Cap Fund,2015-09-17,USD,0.9440
MIL US Small Cap Fund,2015-09-18,USD,0.9380
MIL US Small Cap Fund,2015-09-21,USD,0.9420
MIL US Small Cap Fund,2015-09-22,USD,0.9270
MIL US Small Cap Fund,2015-09-23,USD,0.9210
MIL US Small Cap Fund,2015-09-24,USD,0.9130
MIL US Small Cap Fund,2015-09-25,USD,0.9200
MIL US Small Cap Fund,2015-09-29,USD,0.8880
MIL US Small Cap Fund,2015-09-30,USD,0.8860
MIL US Small Cap Fund,2015-10-02,USD,0.8770
MIL US Small Cap Fund,2015-10-05,USD,0.9140
MIL US Small Cap Fund,2015-10-06,USD,0.9230
MIL US Small Cap Fund,2015-10-07,USD,0.9280
MIL US Small Cap Fund,2015-10-08,USD,0.9320
MIL US Small Cap Fund,2015-10-09,USD,0.9420
MIL US Small Cap Fund,2015-10-12,USD,0.9380
MIL US Small Cap Fund,2015-10-13,USD,0.9390
MIL US Small Cap Fund,2015-10-14,USD,0.9330
MIL US Small Cap Fund,2015-10-15,USD,0.9220
MIL US Small Cap Fund,2015-10-16,USD,0.9380
MIL US Small Cap Fund,2015-10-19,USD,0.9400
MIL US Small Cap Fund,2015-10-20,USD,0.9450
MIL US Small Cap Fund,2015-10-22,USD,0.9420
MIL US Small Cap Fund,2015-10-23,USD,0.9480
MIL US Small Cap Fund,2015-10-26,USD,0.9470
MIL US Small Cap Fund,2015-10-27,USD,0.9390
MIL US Small Cap Fund,2015-10-28,USD,0.9490
MIL US Small Cap Fund,2015-10-29,USD,0.9500
MIL US Small Cap Fund,2015-10-30,USD,0.9510
MIL US Small Cap Fund,2015-11-02,USD,0.9520
MIL US Small Cap Fund,2015-11-03,USD,0.9670
MIL US Small Cap Fund,2015-11-04,USD,0.9720
MIL US Small Cap Fund,2015-11-05,USD,0.9770
MIL US Small Cap Fund,2015-11-06,USD,0.9720
MIL US Small Cap Fund,2015-11-09,USD,0.9750
MIL US Small Cap Fund,2015-11-10,USD,0.9690
MIL US Small Cap Fund,2015-11-11,USD,0.9700
MIL US Small Cap Fund,2015-11-12,USD,0.9600
MIL US Small Cap Fund,2015-11-13,USD,0.9480
MIL US Small Cap Fund,2015-11-16,USD,0.9460
MIL US Small Cap Fund,2015-11-17,USD,0.9520
MIL US Small Cap Fund,2015-11-18,USD,0.9500
MIL US Small Cap Fund,2015-11-19,USD,0.9590
MIL US Small Cap Fund,2015-11-20,USD,0.9610
MIL US Small Cap Fund,2015-11-23,USD,0.9640
MIL US Small Cap Fund,2015-11-24,USD,0.9660
MIL US Small Cap Fund,2015-11-25,USD,0.9780
MIL US Small Cap Fund,2015-11-26,USD,0.9820
MIL US Small Cap Fund,2015-11-27,USD,0.9820
MIL US Small Cap Fund,2015-11-30,USD,0.9850
MIL US Small Cap Fund,2015-12-01,USD,0.9860
MIL US Small Cap Fund,2015-12-02,USD,0.9850
MIL US Small Cap Fund,2015-12-03,USD,0.9730
MIL US Small Cap Fund,2015-12-04,USD,0.9600
MIL US Small Cap Fund,2015-12-07,USD,0.9570
MIL US Small Cap Fund,2015-12-08,USD,0.9460
MIL US Small Cap Fund,2015-12-09,USD,0.9500
MIL US Small Cap Fund,2015-12-10,USD,0.9400
MIL US Small Cap Fund,2015-12-11,USD,0.9310
MIL US Small Cap Fund,2015-12-14,USD,0.9230
MIL US Small Cap Fund,2015-12-15,USD,0.9300
MIL US Small Cap Fund,2015-12-16,USD,0.9380
MIL US Small Cap Fund,2015-12-17,USD,0.9450
MIL US Small Cap Fund,2015-12-18,USD,0.9290
MIL US Small Cap Fund,2015-12-21,USD,0.9250
MIL US Small Cap Fund,2015-12-22,USD,0.9260
MIL US Small Cap Fund,2015-12-23,USD,0.9400
MIL US Small Cap Fund,2015-12-24,USD,0.9400
MIL US Small Cap Fund,2015-12-28,USD,0.9450
MIL US Small Cap Fund,2015-12-29,USD,0.9540
MIL US Small Cap Fund,2015-12-30,USD,0.9530
MIL US Small Cap Fund,2015-12-31,USD,0.9430
MIL US Small Cap Fund,2016-01-04,USD,0.9210
MIL US Small Cap Fund,2016-01-05,USD,0.9190
MIL US Small Cap Fund,2016-01-06,USD,0.9110
MIL US Small Cap Fund,2016-01-07,USD,0.8920
MIL US Small Cap Fund,2016-01-08,USD,0.8810
MIL US Small Cap Fund,2016-01-11,USD,0.8640
MIL US Small Cap Fund,2016-01-12,USD,0.8710
MIL US Small Cap Fund,2016-01-13,USD,0.8650
MIL US Small Cap Fund,2016-01-14,USD,0.8340
