Investment choice name,Date,Currency,NAV / unit
MIL Pictet Global Thematic Opportunities Fund,2022-04-22,USD,0.9270
MIL Pictet Global Thematic Opportunities Fund,2022-04-25,USD,0.8980
MIL Pictet Global Thematic Opportunities Fund,2022-04-26,USD,0.9050
MIL Pictet Global Thematic Opportunities Fund,2022-04-27,USD,0.8980
MIL Pictet Global Thematic Opportunities Fund,2022-04-28,USD,0.9010
MIL Pictet Global Thematic Opportunities Fund,2022-04-29,USD,0.9220
MIL Pictet Global Thematic Opportunities Fund,2022-05-03,USD,0.8990
MIL Pictet Global Thematic Opportunities Fund,2022-05-04,USD,0.8960
MIL Pictet Global Thematic Opportunities Fund,2022-05-05,USD,0.9070
MIL Pictet Global Thematic Opportunities Fund,2022-05-06,USD,0.8650
MIL Pictet Global Thematic Opportunities Fund,2022-05-10,USD,0.8590
MIL Pictet Global Thematic Opportunities Fund,2022-05-11,USD,0.8580
MIL Pictet Global Thematic Opportunities Fund,2022-05-12,USD,0.8320
MIL Pictet Global Thematic Opportunities Fund,2022-05-13,USD,0.8610
MIL Pictet Global Thematic Opportunities Fund,2022-05-16,USD,0.8590
MIL Pictet Global Thematic Opportunities Fund,2022-05-17,USD,0.8790
MIL Pictet Global Thematic Opportunities Fund,2022-05-18,USD,0.8730
MIL Pictet Global Thematic Opportunities Fund,2022-05-19,USD,0.8540
MIL Pictet Global Thematic Opportunities Fund,2022-05-20,USD,0.8680
MIL Pictet Global Thematic Opportunities Fund,2022-05-23,USD,0.8660
MIL Pictet Global Thematic Opportunities Fund,2022-05-24,USD,0.8580
MIL Pictet Global Thematic Opportunities Fund,2022-05-25,USD,0.8570
MIL Pictet Global Thematic Opportunities Fund,2022-05-26,USD,0.8570
MIL Pictet Global Thematic Opportunities Fund,2022-05-27,USD,0.9000
MIL Pictet Global Thematic Opportunities Fund,2022-05-30,USD,0.9000
MIL Pictet Global Thematic Opportunities Fund,2022-05-31,USD,0.9010
MIL Pictet Global Thematic Opportunities Fund,2022-06-01,USD,0.9060
MIL Pictet Global Thematic Opportunities Fund,2022-06-02,USD,0.8970
MIL Pictet Global Thematic Opportunities Fund,2022-06-06,USD,0.8960
MIL Pictet Global Thematic Opportunities Fund,2022-06-07,USD,0.9050
MIL Pictet Global Thematic Opportunities Fund,2022-06-08,USD,0.9180
MIL Pictet Global Thematic Opportunities Fund,2022-06-09,USD,0.9080
MIL Pictet Global Thematic Opportunities Fund,2022-06-10,USD,0.8730
MIL Pictet Global Thematic Opportunities Fund,2022-06-13,USD,0.8400
MIL Pictet Global Thematic Opportunities Fund,2022-06-14,USD,0.8350
MIL Pictet Global Thematic Opportunities Fund,2022-06-15,USD,0.8380
MIL Pictet Global Thematic Opportunities Fund,2022-06-16,USD,0.8150
MIL Pictet Global Thematic Opportunities Fund,2022-06-17,USD,0.8160
MIL Pictet Global Thematic Opportunities Fund,2022-06-20,USD,0.8160
MIL Pictet Global Thematic Opportunities Fund,2022-06-21,USD,0.8220
MIL Pictet Global Thematic Opportunities Fund,2022-06-22,USD,0.8190
MIL Pictet Global Thematic Opportunities Fund,2022-06-23,USD,0.8190
MIL Pictet Global Thematic Opportunities Fund,2022-06-24,USD,0.8490
MIL Pictet Global Thematic Opportunities Fund,2022-06-27,USD,0.8570
MIL Pictet Global Thematic Opportunities Fund,2022-06-28,USD,0.8640
MIL Pictet Global Thematic Opportunities Fund,2022-06-29,USD,0.8370
MIL Pictet Global Thematic Opportunities Fund,2022-06-30,USD,0.8200
MIL Pictet Global Thematic Opportunities Fund,2022-07-04,USD,0.8190
MIL Pictet Global Thematic Opportunities Fund,2022-07-05,USD,0.8140
MIL Pictet Global Thematic Opportunities Fund,2022-07-06,USD,0.8330
MIL Pictet Global Thematic Opportunities Fund,2022-07-07,USD,0.8470
MIL Pictet Global Thematic Opportunities Fund,2022-07-08,USD,0.8410
MIL Pictet Global Thematic Opportunities Fund,2022-07-11,USD,0.8300
MIL Pictet Global Thematic Opportunities Fund,2022-07-12,USD,0.8310
MIL Pictet Global Thematic Opportunities Fund,2022-07-13,USD,0.8140
MIL Pictet Global Thematic Opportunities Fund,2022-07-14,USD,0.8100
MIL Pictet Global Thematic Opportunities Fund,2022-07-15,USD,0.8190
MIL Pictet Global Thematic Opportunities Fund,2022-07-18,USD,0.8390
MIL Pictet Global Thematic Opportunities Fund,2022-07-19,USD,0.8420
MIL Pictet Global Thematic Opportunities Fund,2022-07-20,USD,0.8530
MIL Pictet Global Thematic Opportunities Fund,2022-07-21,USD,0.8670
MIL Pictet Global Thematic Opportunities Fund,2022-07-22,USD,0.8730
MIL Pictet Global Thematic Opportunities Fund,2022-07-25,USD,0.8640
MIL Pictet Global Thematic Opportunities Fund,2022-07-26,USD,0.8560
MIL Pictet Global Thematic Opportunities Fund,2022-07-27,USD,0.8600
MIL Pictet Global Thematic Opportunities Fund,2022-07-28,USD,0.8670
MIL Pictet Global Thematic Opportunities Fund,2022-07-29,USD,0.8840
MIL Pictet Global Thematic Opportunities Fund,2022-08-01,USD,0.8850
MIL Pictet Global Thematic Opportunities Fund,2022-08-02,USD,0.8780
MIL Pictet Global Thematic Opportunities Fund,2022-08-03,USD,0.8810
MIL Pictet Global Thematic Opportunities Fund,2022-08-04,USD,0.8910
MIL Pictet Global Thematic Opportunities Fund,2022-08-05,USD,0.8820
MIL Pictet Global Thematic Opportunities Fund,2022-08-08,USD,0.8950
MIL Pictet Global Thematic Opportunities Fund,2022-08-09,USD,0.8800
MIL Pictet Global Thematic Opportunities Fund,2022-08-10,USD,0.8900
MIL Pictet Global Thematic Opportunities Fund,2022-08-11,USD,0.9040
MIL Pictet Global Thematic Opportunities Fund,2022-08-12,USD,0.9040
MIL Pictet Global Thematic Opportunities Fund,2022-08-15,USD,0.9040
MIL Pictet Global Thematic Opportunities Fund,2022-08-16,USD,0.9070
MIL Pictet Global Thematic Opportunities Fund,2022-08-17,USD,0.9020
MIL Pictet Global Thematic Opportunities Fund,2022-08-18,USD,0.8960
MIL Pictet Global Thematic Opportunities Fund,2022-08-19,USD,0.8900
MIL Pictet Global Thematic Opportunities Fund,2022-08-22,USD,0.8750
MIL Pictet Global Thematic Opportunities Fund,2022-08-23,USD,0.8670
MIL Pictet Global Thematic Opportunities Fund,2022-08-24,USD,0.8640
MIL Pictet Global Thematic Opportunities Fund,2022-08-25,USD,0.8720
MIL Pictet Global Thematic Opportunities Fund,2022-08-26,USD,0.8770
MIL Pictet Global Thematic Opportunities Fund,2022-08-29,USD,0.8450
MIL Pictet Global Thematic Opportunities Fund,2022-08-30,USD,0.8430
MIL Pictet Global Thematic Opportunities Fund,2022-08-31,USD,0.8380
MIL Pictet Global Thematic Opportunities Fund,2022-09-01,USD,0.8140
MIL Pictet Global Thematic Opportunities Fund,2022-09-02,USD,0.8260
MIL Pictet Global Thematic Opportunities Fund,2022-09-05,USD,0.8250
MIL Pictet Global Thematic Opportunities Fund,2022-09-06,USD,0.8140
MIL Pictet Global Thematic Opportunities Fund,2022-09-07,USD,0.8130
